"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        2458,        -5.2749078,      -2.503444123,      -3.264047262,      -3.178912321,      0.2531377941
          0,           0,        2459,      -5.275792685,      -2.508333979,      -3.262955399,      -3.178731567,      0.2384483542
          0,           0,        2460,       -5.27503153,      -2.505200785,      -3.261181539,      -3.180119623,      0.2451557168
          0,           0,        2461,      -5.265960107,      -2.496388904,      -3.259330595,      -3.177375647,      0.2618937022
          0,           0,        2462,      -5.255593875,      -2.486005525,      -3.257827766,      -3.174903157,      0.2744211721
          0,           0,        2463,      -5.261749682,      -2.493548196,      -3.256935122,      -3.175434891,      0.2593695339
          0,           0,        2464,      -5.258011914,       -2.48907159,      -3.255773076,      -3.176646101,      0.2669138902
          0,           0,        2465,      -5.267239402,      -2.495657475,      -3.254913317,       -3.17421561,      0.2631787691
          0,           0,        2466,       -5.26962533,      -2.498907083,      -3.253166824,      -3.171629564,      0.2568175431
          0,           0,        2467,      -5.264119391,      -2.494652606,      -3.251468515,      -3.172863421,      0.2584012196
          0,           0,        2468,      -5.259722178,      -2.491035515,       -3.24811368,      -3.174694114,      0.2654930373
          0,           0,        2469,      -5.273517989,      -2.501984028,      -3.247575315,      -3.173398623,       0.253219484
          0,           0,        2470,      -5.275986018,      -2.505662272,      -3.247577268,      -3.173709915,      0.2476071486
          0,           0,        2471,       -5.27355373,      -2.502911606,      -3.245572645,      -3.173448744,       0.248656407
          0,           0,        2472,      -5.265692172,      -2.496038545,      -3.243524995,       -3.17011244,      0.2592776582
          0,           0,        2473,      -5.275366411,      -2.503449945,      -3.241741882,      -3.168181669,      0.2496398577
          0,           0,        2474,      -5.278386973,      -2.507679979,      -3.241573872,       -3.16872062,      0.2441301221
          0,           0,        2475,      -5.277348817,      -2.505431829,      -3.238973524,      -3.169007259,       0.245665233
          0,           0,        2476,      -5.269218954,      -2.498751567,      -3.235288022,       -3.16862336,      0.2555200736
          0,           0,        2477,      -5.276725878,      -2.504477373,      -3.234818369,      -3.168043393,      0.2472143643
          0,           0,        2478,      -5.275184558,      -2.504228434,      -3.233521423,      -3.170272735,      0.2480075833
          0,           0,        2479,      -5.277656145,      -2.505233295,      -3.230977576,      -3.169478574,      0.2456748653
          0,           0,        2480,      -5.274126274,      -2.502910751,      -3.229914455,      -3.170564885,       0.249475576
          0,           0,        2481,      -5.277638228,      -2.505279343,      -3.227155934,      -3.169693236,      0.2452572105
          0,           0,        2482,      -5.278135149,      -2.506760106,      -3.225454429,      -3.167353151,      0.2440729467
          0,           0,        2483,      -5.279075389,       -2.50658914,      -3.221924298,      -3.167347247,      0.2430895019
          0,           0,        2484,      -5.276725434,      -2.505213092,      -3.223638131,      -3.168318064,       0.245900068
          0,           0,        2485,      -5.279108197,      -2.506744506,      -3.223189057,      -3.167195932,      0.2425884463
          0,           0,        2486,       -5.27823474,      -2.506651296,      -3.223653574,      -3.167524589,      0.2436494169
          0,           0,        2487,      -5.279637291,      -2.507367459,      -3.222725307,      -3.166840004,      0.2414771158
          0,           0,        2488,      -5.279433734,      -2.507832576,      -3.220179451,      -3.166238675,      0.2418393246
          0,           0,        2489,      -5.280058742,      -2.508158414,        -3.2186667,       -3.16581518,       0.240047498
          0,           0,        2490,      -5.280439972,      -2.508919991,      -3.216306936,      -3.164360078,       0.240085656
          0,           0,        2491,      -5.283836131,      -2.511238093,      -3.214882769,       -3.16316333,      0.2359950013
          0,           0,        2492,      -5.282189959,      -2.510644969,      -3.211238075,      -3.163347827,       0.237528211
          0,           0,        2493,       -5.28416943,      -2.512229759,      -3.208811508,      -3.163311141,      0.2342485546
          0,           0,        2494,      -5.283480467,      -2.512209931,       -3.20796989,      -3.162712217,      0.2350163832
          0,           0,        2495,      -5.285623546,      -2.513922534,      -3.204629784,      -3.160644194,      0.2317670502
          0,           0,        2496,      -5.290795142,       -2.51901382,      -3.202625798,      -3.159965457,      0.2255429498
          0,           0,        2497,      -5.293007347,      -2.520216004,      -3.202940135,      -3.158955719,       0.222904469
          0,           0,        2498,      -5.295254245,      -2.522614503,       -3.20044924,       -3.15871448,       0.220812635
          0,           0,        2499,      -5.296428594,      -2.523306322,      -3.200066705,      -3.159477046,      0.2187268543
          0,           0,        2500,       -5.30181313,      -2.528520531,      -3.199449509,      -3.159961363,      0.2122219313
          0,           0,        2501,      -5.304090446,      -2.530195235,      -3.196283497,      -3.157965774,      0.2090579493
          0,           0,        2502,      -5.294524791,      -2.521476627,      -3.195601675,      -3.154004913,      0.2225596358
          0,           0,        2503,      -5.301846425,       -2.52865508,      -3.193976753,      -3.151741139,      0.2115458764
          0,           0,        2504,      -5.306371653,      -2.533231144,      -3.191812111,      -3.154507409,      0.2054649522
          0,           0,        2505,      -5.309005831,      -2.534975041,      -3.191726118,      -3.154971012,      0.2020811843
          0,           0,        2506,      -5.300290257,      -2.526876347,      -3.189797537,      -3.154840878,      0.2149754121
          0,           0,        2507,      -5.309306248,      -2.535615625,      -3.185142738,      -3.151548408,      0.2016212048
          0,           0,        2508,      -5.314319747,      -2.540335707,      -3.184127866,      -3.149142695,      0.1955108372
          0,           0,        2509,      -5.323196839,       -2.54755886,      -3.182915512,      -3.149168021,       0.184105359
          0,           0,        2510,       -5.32456609,      -2.548708609,      -3.180670168,      -3.151404849,      0.1832837686
          0,           0,        2511,      -5.318254557,      -2.543358643,      -3.180612803,      -3.150757669,      0.1899981288
          0,           0,        2512,      -5.307653211,      -2.534148549,      -3.179913062,       -3.14978387,      0.2046947896
          0,           0,        2513,      -5.323758441,       -2.54893704,      -3.178292994,      -3.147717369,      0.1824567437
          0,           0,        2514,      -5.325802947,      -2.550446164,      -3.178151092,      -3.146830157,      0.1805463306
          0,           0,        2515,      -5.328678748,      -2.553087839,      -3.175103058,        -3.1466158,      0.1754575941
          0,           0,        2516,      -5.328987597,      -2.553184473,      -3.174972017,       -3.14701189,      0.1758420736
          0,           0,        2517,      -5.329450359,      -2.554239298,      -3.173897994,      -3.145970573,      0.1735911509
          0,           0,        2518,      -5.328424474,      -2.552960897,      -3.170347418,      -3.146053176,      0.1761486957
          0,           0,        2519,      -5.331488765,      -2.556210287,      -3.168534533,      -3.142829489,      0.1707176174
          0,           0,        2520,      -5.331508618,      -2.555738583,      -3.166653042,      -3.142149572,      0.1716043836
          0,           0,        2521,      -5.333936753,      -2.558608567,      -3.164700912,      -3.140484436,      0.1669669809
